date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,sum_assured_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,25,3,37,1.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,100000.0,400.0,70.0,200000.0,0.0,0.0,53.0,-12871.113374574243,0.0,1.0,5.866892753503272e-5,0.008237728547203525,0.0,2000.0,70.0,400.0,0.0,53.0,11.733785507006544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18406.623144909554,644.2318100718339,400.0,0.0,965.898446666987,2803.267977611419,2167.398315458732,-11425.826595100581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,26,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11514.029346570784,0.0,0.9917036025252615,5.8182186792785456e-5,0.008169385076886923,0.0,0.0,0.0,0.0,0.0,4.958518012626307,11.63643735855709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16460.33415979059,576.1116955926702,0.0,0.0,915.8870386289483,2800.7113620028836,2174.4938135479206,-9993.130250018166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,27,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11644.224719455033,0.0,0.9834760352615818,5.769948424520303e-5,0.008101608611164874,0.0,0.0,0.0,0.0,0.0,4.917380176307909,11.539896849040606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16514.221010557783,577.997735369522,0.0,0.0,913.9106635530032,2798.2437248485717,2181.612540451478,-10042.456346335208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,28,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11775.712190386283,0.0,0.9753167271661718,5.722078638981741e-5,0.008034394445941884,0.0,0.0,0.0,0.0,0.0,4.876583635830859,11.444157277963482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16568.28427285207,579.8899495498222,0.0,0.0,911.9690908502372,2795.864549801856,2188.754572214498,-10091.806110435657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,29,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11908.504582534246,0.0,0.9672251119338401,5.674606000211038e-5,0.00796773791614952,0.0,0.0,0.0,0.0,0.0,4.836125559669201,11.349212000422076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16622.524524198885,581.7883583469608,0.0,0.0,910.0620920414086,2793.5733255262185,2195.9199851310264,-10141.180763153272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,30,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12042.614846329638,0.0,0.9592006279576886,5.6275272133207515e-5,0.007901634395422599,0.0,0.0,0.0,0.0,0.0,4.796003139788443,11.255054426641504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16676.942344014333,583.6929820405014,0.0,0.0,908.1894407400902,2791.3695456560613,2203.1088557448757,-10190.581519832805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,31,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12178.056060727144,0.0,0.9512427182901327,5.580839010759134e-5,0.007836079295778108,0.0,0.0,0.0,0.0,0.0,4.756213591450663,11.161678021518268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.53831361137,585.6038409763977,0.0,0.0,906.3509126359512,2789.252708757853,2210.3212608504423,-10240.009590390728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,32,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12314.84143448092,0.0,0.9433508306042471,5.53453815208335e-5,0.007771068067296763,0.0,0.0,0.0,0.0,0.0,4.716754153021236,11.0690763041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16786.313016206026,587.5209555672106,0.0,0.0,904.5462854781822,2787.2223182916014,2217.5572774935285,-10289.466179375502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,33,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12452.984307432787,0.0,0.9355244171554294,5.488621423734561e-5,0.00770659619780722,0.0,0.0,0.0,0.0,0.0,4.6776220857771476,10.977242847469123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16841.267036923622,589.4443462923266,0.0,0.0,902.7753390590575,2785.2778825726587,2224.8169829721637,-10338.952486027414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,34,3,37,0.0,0.0007038,5.866892753503272e-5,0.09450000000000003,0.008238211874258994,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12592.498151813159,0.0,0.9277629347433849,5.443085638814894e-5,0.007642659212572902,0.0,0.0,0.0,0.0,0.0,4.638814673716924,10.886171277629789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16896.400962805033,591.374033698176,0.0,0.0,901.0378551976379,2783.4189147338466,2232.1004548374312,-10388.469704337942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
