date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,sum_assured_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,82,7,33,1.0,0.00058512,4.87730813472087e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,1300.0,100000.0,0.0,45.50000000000001,200000.0,1500.0,0.0,36.2,-34354.18140122578,0.0,1.0,4.87730813472087e-5,0.001894526127286036,0.0,1300.0,45.50000000000001,0.0,0.0,36.2,9.75461626944174,2.841789190929054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47158.7274417575,1650.555460461514,0.0,0.0,1673.1113807415622,963.8874578331887,915.9042912551649,-41955.26885146607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,83,7,33,0.0,0.00058512,4.87730813472087e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,1500.0,0.0,5.0,-33413.3530185885,0.0,0.9980567007913668,4.867830065682407e-5,0.0018908444961621461,0.0,0.0,0.0,0.0,0.0,4.990283503956833,9.735660131364813,2.8362667442432192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46008.8569821446,1610.3099943750624,0.0,0.0,1642.27020264863,957.2883582800181,916.0609343792046,-40882.927492461684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,84,7,33,0.0,0.00058512,4.87730813472087e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,1500.0,0.0,5.0,-33700.69743190348,0.0,0.9961171779945478,4.858370415368005e-5,0.0018871700195491055,0.0,0.0,0.0,0.0,0.0,4.980585889972739,9.716740830736011,2.830755029323658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46159.47800758055,1615.5817302653206,0.0,0.0,1642.6399475505725,950.6866111301904,916.2236127587569,-41034.34610587571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,85,8,34,1.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,1300.0,100000.0,0.0,45.50000000000001,200000.0,2000.0,0.0,36.2,-33990.33276153458,0.0,0.994181424270845,5.031958554457039e-5,0.0018834992158345022,0.0,1292.4358515520985,45.23525480432345,0.0,0.0,35.98936755860459,10.063917108914078,3.7669984316690046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46310.5921270595,1620.870724447084,0.0,0.0,1643.0206322625586,944.0821708787151,916.3923354199115,-41186.22626405123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,86,8,34,0.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,2000.0,0.0,5.0,-33049.333921051286,0.0,0.9922476054694659,5.022170707065396e-5,0.0018798355523350209,0.0,0.0,0.0,0.0,0.0,4.9612380273473295,10.044341414130791,3.759671104670042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45165.53400462777,1580.793690161974,0.0,0.0,1612.2922668864528,937.1089331302715,915.6253670328089,-40119.71374741627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,87,8,34,0.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,2000.0,0.0,5.0,-33336.50702322028,0.0,0.9903175482100601,5.01240189837519e-5,0.0018761790151619667,0.0,0.0,0.0,0.0,0.0,4.9515877410503,10.02480379675038,3.7523580303239332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45313.39421008298,1585.9687973529062,0.0,0.0,1612.5930123914443,930.1324425107832,914.8632151177846,-40269.83674271006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,88,8,34,1.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,1300.0,100000.0,0.0,45.50000000000001,200000.0,2000.0,0.0,36.2,-33625.970185635146,0.0,0.9883912451759144,5.002652091353543e-5,0.0018725295904536603,0.0,1284.9086187286887,44.97180165550411,0.0,0.0,35.7797630753681,10.005304182707086,3.7450591809073206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45461.73847137499,1591.1608464981266,0.0,0.0,1612.9044243377828,923.1526502937943,914.1058811900622,-40420.41466905523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,89,8,34,0.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,2000.0,0.0,5.0,-32682.06573789321,0.0,0.9864686890645471,4.992921249039613e-5,0.0018688872643753856,0.0,0.0,0.0,0.0,0.0,4.9323434453227355,9.985842498079226,3.737774528750771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44321.45329798634,1551.2508654295239,0.0,0.0,1582.2877570074766,916.1695076673964,913.3533667975488,-39358.3918010844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,90,8,34,0.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,2000.0,0.0,5.0,-32966.31006205525,0.0,0.9845498725876813,4.98320933454445e-5,0.0018652520231193365,0.0,0.0,0.0,0.0,0.0,4.922749362938407,9.9664186690889,3.730504046238673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44466.550202852835,1556.329257099851,0.0,0.0,1582.5192647301992,909.1829657338054,912.6056735208886,-39505.91304176809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,91,8,34,1.0,0.0006072,5.0614087445333134e-5,0.022500000000000003,0.0018946185336699006,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,1300.0,100000.0,0.0,45.50000000000001,200000.0,2000.0,0.0,36.2,-33252.82109093984,0.0,0.9826347884712165,4.9735163110508584e-5,0.001861623852904565,0.0,1277.4252250125814,44.70988287544036,0.0,0.0,35.57137934265804,9.947032622101716,3.72324770580913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44612.12211722906,1561.424274103019,0.0,0.0,1582.761155839877,902.1929755089369,911.8628029735156,-39653.88090880371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
