date,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,100.0,0.003377457402553574,0.9740362535623929,0.0,100000.0,3500.0,20000.0,0.0,2658.333333333335,675.4914805107148,0.0,-1.161159182661659e6,66927.8454132771,-5292.572989688823,945.7567831900334,236.43919579750835,709.3175873925246,222905.02692550037,-3126.62762748962,1085.0014898290244,271.2503724572561,4649.696332253915,1.4537875309659198e6,50882.56358380716,77810.08920938431,4977.272729136424,71270.08248904377,106858.04498679085,93489.40120791533,-1.0485000767598408e6,684354.3920165759,-354678.18130016094,1483.7485966848362,370.93714917120906,1112.8114475135942,-119744.07953841674,78044.5722494534,19511.14306236335,179390.32017302077
2024-02-01,99.02258628903499,0.003350814240557971,0.9631448671339107,0.0,0.0,0.0,0.0,0.0,453.8535204914104,670.162848111594,0.0,-1.0942313372483817e6,-7180.6235255106,-5328.435519199685,728.1716377079075,182.04290942697688,546.1287282809304,219778.39929801077,-2899.61267332601,1069.7824717532221,267.44561793830553,4248.078255421859,1.3624978407027011e6,47687.42442459449,58182.04106401944,5009.296651741392,69053.1992156782,106870.08138522142,94090.91483025359,-981604.8831311936,621829.703367447,-351667.6184083187,547.5382966415508,136.8845741603877,410.6537224811297,-117387.88892417212,77461.71188739972,19365.42797184993,175894.82656220303
2024-03-01,98.05609060766075,0.0033244153358133457,0.9523866273963191,0.0,0.0,0.0,0.0,0.0,449.42374861844394,664.8830671626683,0.0,-1.1014119607738918e6,-7209.36352896606,-5363.366005162215,731.6907080227282,182.92267700568206,548.7680310170471,216878.78662468438,-2959.33924798901,1055.6684604458958,263.91711511147395,4299.85862434048,1.3712641928345978e6,47994.24674921093,58556.3860680868,5041.526617228629,69040.71595091617,106887.52385860079,94696.29860934897,-989047.4949812051,633011.1979277182,-348601.82293467177,-177.1104631793856,-44.2776157948464,-132.83284738457087,-115243.55346273407,76890.32040230239,19222.580100575597,172778.46091707618
2024-04-01,97.10037956492836,0.0032982580952463413,0.9417598234269089,0.0,0.0,0.0,0.0,0.0,445.04340633925545,659.6516190492697,0.0,-1.1086213243028598e6,-7238.374921892864,-5398.436625145862,735.243271358478,183.8108178396195,551.4324535188567,213919.44737669546,-3019.8163002039646,1041.2637270163077,260.3159317540769,4352.1965489850545,1.3800869479400648e6,48303.04317790232,58933.13961918184,5073.96395128426,69032.6106416113,106910.3583383281,95305.57744590739,-996528.2547658514,644293.3745641203,-345481.371554673,-909.9407052550075,-227.48517631375188,-682.4555289412885,-113025.69470770811,76329.36657849277,19082.341644623193,169590.2641126365
2024-05-01,96.15532148340624,0.003272339956472183,0.9312627668455516,0.0,0.0,0.0,0.0,0.0,440.7118901322795,654.4679912944373,0.0,-1.1158596992247505e6,-7267.658046325414,-5433.64869721492,738.8294676837721,184.70736692094303,554.12210076283,210899.63107649135,-3081.052876259727,1026.5646184770162,256.64115461925405,4405.098440880317,1.3889664689175324e6,48613.82641211373,59312.317213968716,5106.609988123896,69028.86170803572,106938.5711838988,95918.77640084567,-1.0040475060105486e6,655677.1524576349,-342305.7724765551,-1651.0385625094136,-412.7596406273534,-1238.2789218820917,-110733.0891304572,75779.20829432008,18944.80207358002,166329.21642931527
2024-06-01,95.2207863766042,0.0032933895621677697,0.7008187279060516,0.0,46722.41882315938,1635.2846588105765,23361.20941157969,5139.466070547528,1464.3218183356107,658.6779124335552,0.0,-1.1231273572710757e6,8355.786856165832,-5393.271436996065,714.4006582905097,178.60016457262742,535.800493717883,207818.57820023177,-2879.056965810795,1011.5674378073267,252.89185945183166,4173.533037884179,1.3979031210003323e6,48926.60923501172,59693.93444881752,5139.466070547528,69029.44803902124,106972.1491795224,96535.92069632353,-1.0116055933310898e6,667163.457045314,-339074.52942628216,-2400.490862017149,-600.1227155042873,-1800.3681465128923,-108364.49628383658,75240.20938372081,18810.052345930202,162994.28517511478
2024-07-01,94.51667425913608,0.00327117087523036,0.6954635860353642,0.0,0.0,0.0,0.0,0.0,433.2014236877066,654.2341750460729,0.0,-1.11477157041491e6,-6609.529950360411,-5428.3156176362345,93.77873399039797,23.44468349759949,70.33405049279858,204939.521234421,-2112.729019305766,997.5534824457415,249.38837061143536,2931.2281816328646,1.3598742394990374e6,47595.59838246641,36566.49088410591,0.0,67999.84227717572,107001.73329584162,97157.03571678056,-1.0035535389426688e6,663100.2199600706,-335862.8737211506,-3130.3363507926633,-782.5840876981658,-2347.7522630945286,-106182.65974997143,74712.73971857129,18678.184929642823,159869.4622758057
2024-08-01,93.81793950222547,0.0032491065027353393,0.6901505871901843,0.0,0.0,0.0,0.0,0.0,429.99888938519985,649.8213005470672,0.0,-1.1213811003652727e6,-6633.193356828542,-5460.472250385102,92.90091651116867,23.22522912779217,69.67568738337641,202826.79221511504,-2148.5036538349846,987.2696671134009,246.81741677835024,2958.631591553411,1.3686237113017938e6,47901.82989556273,36801.760787471365,0.0,68001.36665517103,107035.95149464365,97782.14700998091,-1.011100655458965e6,673976.1566916053,-332595.50994586805,-3244.255763118502,-811.0639407796255,-2433.1918223389093,-104753.11316065752,74195.89025307576,18548.97256326894,157966.83902812545
2024-09-01,93.12453980853242,0.0032271953380613567,0.6848793911968816,0.0,0.0,0.0,0.0,0.0,426.8208074557747,645.4390676122723,0.0,-1.1280142937220985e6,-6657.033306901303,-5492.744184984671,92.02924684858233,23.007311712145583,69.02193513643681,200678.28856127983,-2184.6272992662653,976.8117169385346,244.20292923463364,2986.2580221066028,1.3774294774695733e6,48210.031711435055,37038.54442447914,0.0,68006.12398056511,107074.80272886602,98411.28028806383,-1.0186886943361651e6,684945.7329340117,-329274.9672209263,-3358.030318894131,-839.5075797235328,-2518.522739170627,-103278.59419101445,73685.99917788917,18421.499794472293,156024.57083526088
2024-10-01,92.43643322199773,0.0032054362827902867,0.6796496606853406,0.0,0.0,0.0,0.0,0.0,423.6669856008226,641.0872565580576,0.0,-1.1346713270290005e6,-6681.050210115336,-5525.1322798338315,91.16368812261939,22.790922030654848,68.37276609196445,198493.66126201412,-2221.1031179510082,966.1779330929278,241.54448327323195,3014.1093338626674,1.3862919002020168e6,48520.21650707072,37276.85153453691,0.0,68014.110444538,107118.2861660341,99044.46142860127,-1.0263179741212368e6,696009.7277103284,-325900.7880895113,-3471.6652339247776,-867.9163084811944,-2603.748925443618,-101758.46447649218,73183.28539834687,18295.821349586717,154042.17959980876
