date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,82,7,33,1.0,0.00055968,4.6651968372612984e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,2000.0,400.0,70.0,119405.22965290002,1500.0,0.0,44.166666666666664,-47952.26864331832,5810.463991856751,1.0,4.6651968372612984e-5,0.004265119792043935,0.0,2000.0,70.0,400.0,0.0,44.166666666666664,5.570488997291681,6.397679688065903,-47952.26864331832,1274.8545604869141,-226.1777234625936,-27.16711930153204,-6.79177982538301,-20.37533947614903,5810.463991856751,-58.23032818808497,28.282727288467754,7.0706818221169385,59.06703417828675,51624.62319757954,1806.8618119152825,4317.371147074334,0.0,1351.707977643629,704.9383988069523,1309.7908316070552,0.0,30066.94694545653,-13317.298555988218,-1532.5304939579055,-383.1326234894764,-1149.3978704684291,-4035.3279394528577,1342.9474757983048,335.7368689495762,3893.1406758331577
2024-02-01,83,7,33,0.0,0.00055968,4.6651968372612984e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,119405.22965290002,1500.0,0.0,4.166666666666667,-46879.54799401308,5777.143387382258,0.9956882282395835,4.6450815732816104e-5,0.0042467295689698065,0.0,0.0,0.0,0.0,0.0,4.148700950998265,5.546470320141448,6.37009435345471,-46677.414082831405,-211.94638831853808,-227.22486731929703,-31.343744625353366,-7.835936156338342,-23.507808469015025,5752.233663668666,-53.677601667202,27.99928822157573,6.999822055393932,51.16925936436877,49943.90951743034,1748.0368331100606,3942.575630986669,0.0,1315.9540711418613,703.9035046932821,1311.8203855673555,0.0,28985.54402693256,-13176.804732418757,-1515.223721998997,-378.80593049974925,-1136.4177914992476,-4003.0610327309505,1323.3053130052763,330.82632825131907,3859.122225985661
2024-03-01,84,7,33,0.0,0.00055968,4.6651968372612984e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,119405.22965290002,1500.0,0.0,4.166666666666667,-47296.34324138115,5748.017477323138,0.9913950478548809,4.6250530417291035e-5,0.004228418640340196,0.0,0.0,0.0,0.0,0.0,4.130812699395337,5.522555206045074,6.342627960510294,-46889.36047114994,-212.75100092006323,-228.25644000961017,-31.501434955497643,-7.875358738874411,-23.626076216623233,5698.556062001464,-54.32991032969676,27.738009781234283,6.934502445308571,51.50734144899924,50265.25013507677,1759.2837547276858,3967.942281307403,0.0,1320.245565441135,702.8859707168742,1313.8905830735575,0.0,29383.984278275213,-13034.359823501478,-1493.6289724243766,-373.40724310609414,-1120.2217293182823,-3975.139246280521,1303.820211012304,325.955052753076,3832.7826752214673
2024-04-01,85,8,34,1.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,44.166666666666664,-47716.68429625501,5717.870153988492,0.9871203786841234,4.7789349187563283e-5,0.004210179250105709,0.0,1974.2407573682467,69.09842650788863,394.84815147364935,0.0,43.597816725215445,5.8774871611447335,8.42035850021142,-47102.111472070006,1256.4824922129992,-222.1326906154661,-26.216665828328104,-6.554166457082026,-19.662499371246078,5644.226151671767,-58.464746510859186,27.473556195493927,6.868389048873482,59.40741428623356,50588.65826793271,1770.6030393776437,3993.4721414200903,0.0,1324.5826746890998,701.8858050103205,1316.0015666857926,0.0,29785.792718793567,-12889.966847060894,-1471.7375912506309,-367.9343978126577,-1103.803193437973,-3946.3855015528497,1284.471019726754,321.1177549316885,3805.9355729099425
2024-05-01,86,8,34,0.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.166666666666667,-46645.012068271186,5683.157019586094,0.9828624100848301,4.7583208626983875e-5,0.004192018535940084,0.0,0.0,0.0,0.0,0.0,4.095260042020126,5.852134472338669,8.384037071880167,-45845.62897985701,-211.1645186502501,-223.17585114474338,-30.342764080732252,-7.585691020183063,-22.75707306054919,5585.761405160908,-53.97570865216585,27.18897608556236,6.79724402139059,51.61036765578843,48927.20413660771,1712.4521447812688,3621.777645052337,0.0,1289.2267531104826,700.5242722523961,1316.0484018904492,0.0,28720.952913783607,-12750.768591256363,-1454.9901293984333,-363.7475323496083,-1091.242597048825,-3913.3119181846628,1265.2617887476088,316.3154471869022,3771.0156626965445
2024-06-01,87,8,34,0.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.166666666666667,-47062.8653920495,5652.622899614009,0.978622808340263,4.7377957258901084e-5,0.004173936158472117,0.0,0.0,0.0,0.0,0.0,4.077595034751097,5.8268911429938965,8.347872316944233,-46056.79349850726,-211.95429925220378,-224.2036191315637,-30.501678374049135,-7.625419593512284,-22.87625878053685,5531.785696508742,-54.62470366040452,26.926246594397718,6.731561648599429,51.943129825665956,49242.003241220926,1723.4701134427314,3645.080271472341,0.0,1293.4000677901786,699.1793320405177,1316.1318598625542,0.0,29116.90890826913,-12609.631569153447,-1434.0088156200084,-358.5022039050021,-1075.5066117150063,-3884.5145762439324,1246.2135451078852,311.5533862769713,3743.66812335984
2024-07-01,88,8,34,1.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,44.166666666666664,-47484.27426682263,5621.051512454097,0.9744014942245319,4.7173591247760695e-5,0.004155931779794493,0.0,1948.8029884490638,68.20810459571723,389.76059768981276,0.0,43.036065994916825,5.801756701385627,8.311863559588986,-46268.74779775946,1241.234739141284,-218.16823845561458,-25.718377689256215,-6.429594422314054,-19.28878326694216,5477.160992848338,-57.83386592460374,26.66035808721382,6.665089521803455,58.54035122307195,49558.82777275183,1734.5589720463129,3668.5328276923733,0.0,1297.61801236664,697.8509817721646,1316.2520195607005,0.0,29516.202276147367,-12466.558699213867,-1412.7335931436687,-353.1833982859172,-1059.5501948577516,-3854.8829563298286,1227.3054739862057,306.8263684965514,3715.8118669617315
2024-08-01,89,8,34,0.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.166666666666667,-46410.624441284046,5585.792750416646,0.9701983888534897,4.697010677455327e-5,0.004138005063457464,0.0,0.0,0.0,0.0,0.0,4.042493286889541,5.7767306778238705,8.276010126914928,-45027.51305861818,-207.49796339356544,-219.1933736849524,-29.79064438301532,-7.44766109575383,-22.34298328726149,5419.327126923734,-53.401691010841205,26.378848820436538,6.5947122051091345,50.84284433890712,47916.34911730298,1677.0722191056032,3299.86794925424,0.0,1262.6539643901456,696.5392192997965,1316.408961127318,0.0,28464.875671183767,-12328.600674797119,-1396.1047859301123,-349.02619648252806,-1047.0785894475844,-3821.85152341679,1208.5416362727913,302.1354090681978,3681.1791611737995
2024-09-01,90,8,34,0.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.166666666666667,-46826.483339954604,5554.711104324588,0.9660134136832577,4.676750003674272e-5,0.004120155674462572,0.0,0.0,0.0,0.0,0.0,4.025055890346907,5.751812604644653,8.240311348925145,-45235.01102201174,-208.27363462289213,-220.20329563656688,-29.946840857591468,-7.486710214397867,-22.4601306431936,5365.925435912893,-54.04133399719831,26.118913389166444,6.529728347291611,51.17038839587954,48224.64435028515,1687.8625522599789,3321.0993989987774,0.0,1266.70941520513,695.2440429317459,1316.6027658933745,0.0,28855.517501723232,-12188.72988906802,-1375.296721776491,-343.82418044412276,-1031.4725413323686,-3793.039740183575,1189.9385807293265,297.48464518233163,3654.021134398202
2024-10-01,91,8,34,1.0,0.0005808,4.8412888862925385e-5,0.05,0.004265318777560645,0.0,0.0,4.166666666666667,0.02,0.08,0.00643403011000343,0.06,0.004867550565343048,0.035,0.25,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,44.166666666666664,-47245.880818879836,5522.590303475589,0.9618464905087584,4.6565767248195335e-5,0.004102383279256379,0.0,1923.6929810175168,67.32925433561309,384.73859620350333,0.0,42.48155333080349,5.727002016201282,8.204766558512757,-45443.284656634634,1226.1952504758228,-214.24105729454584,-25.224499197486125,-6.306124799371531,-18.918374398114594,5311.884101915694,-57.208144552914746,25.85586446331649,6.463966115829122,57.68166850228752,48534.92316407909,1698.722310742767,3342.46745253025,0.0,1270.8085085020448,693.9654514331246,1316.8335163831212,0.0,29249.448404791943,-12046.949248540415,-1354.1985814369984,-338.5496453592496,-1015.6489360777492,-3763.402938083157,1171.4757679976274,292.86894199940684,3626.360828003629
