date,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2023-11-01,100.0,0.005084801372096104,1.1096236335232093,0.0,0.0,0.0,0.0,0.0,416.66666666666714,1016.9602744192216,0.0,-1.3961378297747339e6,-9886.230814140163,-6797.799628685718,1654.8042443685708,413.7010610921427,1241.1031832764252,305239.3779009321,-4578.308442082198,1485.7681064666426,371.44202661666066,6933.737705208612,2.1153666146548954e6,74037.83151292139,429000.7299198863,14148.84463882773,77409.07629374108,189061.18445551547,88454.46400979566,0.0,739873.41020615,-489130.0229108355,4528.922352247441,1132.2305880618603,3396.6917641855844,-163486.74047421647,107240.42608574478,26810.106521436195,247313.7518027101
2023-12-01,98.8852915651048,0.005030272345558492,1.0967020522042024,0.0,98650.69373960819,3452.7742808862913,98650.69373960819,9865.069373960827,2385.035922980101,1006.054469111696,0.0,-1.4060240605888707e6,-26506.006242792562,-6920.327771371865,2876.7444244818157,719.1861061204539,2157.558318361362,300661.06945884996,-6335.431165784651,1463.4829586210715,365.87073965526787,9590.601703111819,2.1289769471472823e6,74514.19315015488,431760.9335334042,14239.87873125571,77487.78110885674,189260.6495345162,89023.58269459881,0.0,754520.0088191484,-485479.30057726393,2903.2573306591003,725.8143326647751,2177.4429979943307,-159960.3106429313,106444.64610972354,26611.161527430886,241971.23822321853
2024-01-01,97.78355924055505,0.005590850016997767,0.9507025441066469,0.0,98247.52472804999,3438.663365481755,19649.504945609995,0.0,2372.3819913966486,1118.1700033995517,0.0,-1.432530066831664e6,63381.328588853736,-6618.618258162633,1668.8575751456685,417.21439378641713,1251.6431813592533,294325.6382930656,-4548.9680895862175,1432.6449270683654,358.16123176709135,6875.094966246742,2.0433894336552268e6,71518.63017793301,335253.48110657965,4402.957012425257,75585.95850974666,189472.30378314815,89596.36310615648,0.0,785880.619517283,-481682.5612435901,45.19255125982795,11.298137814956988,33.89441344487523,-154654.0689322291,105666.03120922092,26416.50780230523,233937.4867525897
2024-02-01,96.82726584643132,0.005541748036918512,0.9400637760724933,0.0,0.0,0.0,0.0,0.0,403.4469410267972,1108.349607383701,0.0,-1.3691487382428106e6,-9657.256795895086,-6666.364513258395,1479.0957342261931,369.7739335565483,1109.3218006696472,289776.670203479,-4387.027295336793,1410.5025948721698,352.62564871804244,6554.2260421605815,1.9576570105374462e6,68517.99536881072,317634.5816464263,4431.285770416251,73684.63487412997,189573.20428730117,90172.8288041282,0.0,727555.6704972718,-478163.10308793245,-1623.374253650286,-405.8435634125715,-1217.5306902377101,-151100.14977878743,104913.24470855741,26228.311177139352,228567.55261996802
2024-03-01,95.88166032232182,0.005493147908242364,0.9295552008998007,0.0,0.0,0.0,0.0,0.0,399.5069180096744,1098.6295816484749,0.0,-1.3788059950387059e6,-9698.337011420335,-6713.352520773653,1486.847990988531,371.7119977471327,1115.1359932413986,285389.6429081422,-4481.761191119762,1389.1485176805802,347.28712942014505,6638.758572621589,1.9702526346883038e6,68958.84221409065,319678.2521087181,4459.796796489131,73752.68130276163,189684.57438435155,90753.00349975826,0.0,741894.04238385,-474573.254377433,-3112.914826704267,-778.2287066760667,-2334.686120028205,-147685.3053967533,104177.75708907805,26044.439272269512,223483.93709353392
2024-04-01,94.94661197351373,0.005445043839858461,0.9191751433827112,0.0,0.0,0.0,0.0,0.0,395.61088322297445,1089.0087679716898,0.0,-1.3885043320501258e6,-9739.82349013304,-6760.540702430148,1494.6631365082203,373.6657841270551,1120.997352381167,280907.8817170229,-4577.741545219033,1367.3333184610133,341.8333296152533,6724.238886445951,1.982929299464202e6,69402.52548124718,321735.0716082988,4488.491263362244,73825.13091740772,189806.38106569534,91336.91105684894,0.0,756365.7480023995,-470913.3204647274,-4619.791405417699,-1154.9478513544248,-3464.8435540632745,-144153.75590736137,103458.89139730136,25864.72284932534,218283.08090127396
2024-05-01,94.02199178629131,0.005397430112813876,0.9089219504217982,0.0,0.0,0.0,0.0,0.0,391.75829910954764,1079.4860225627751,0.0,-1.3982441555402614e6,-9781.716818590485,-6807.931033117924,1502.5414638002496,375.6353659500624,1126.9060978501875,276330.14017180377,-4674.983861595871,1345.0509300145873,336.2627325036468,6810.678156957008,1.9956875262829612e6,69849.06341990367,323805.1247464706,4517.370351299203,73901.96777704773,189938.5922685712,91924.57549274332,0.0,770972.051489355,-467182.6502453683,-6144.178418930305,-1536.0446047325763,-4608.133814197731,-140503.50396812044,102757.21570123837,25689.303925309592,212963.28192985125
2024-06-01,93.10767240575676,0.005615639931777986,0.6846482174911381,0.0,90928.70496315003,3182.504673710247,45464.35248157501,4546.435248157497,2206.522734286982,1123.1279863555983,0.0,-1.4080258723588525e6,26755.08679304603,-6680.698463262213,969.9765827564038,242.49414568910095,727.4824370673052,271655.15631020797,-3608.071866316118,1322.2952096761085,330.5738024190271,5327.2757106405,2.0085278399172241e6,70298.47439710291,325888.4966688623,4546.435248157497,73983.17637911199,190081.17686771587,92516.02097931285,0.0,785714.2257011982,-463380.5864508003,-7686.25171167917,-1921.5629279197924,-5764.688783759398,-136732.52388161636,102073.30779106558,25518.326947766396,207522.8159411562
2024-07-01,92.41740854833381,0.00557557175648821,0.6794029343385537,0.0,0.0,0.0,0.0,0.0,385.0725356180579,1115.114351297643,0.0,-1.381270785565805e6,-8555.613060358293,-6725.27975321112,330.14642023148036,82.53660505787009,247.6098151736099,268047.0844438914,-2830.15393072632,1304.732737423419,326.18318435585473,4056.3132989674896,1.9299370255272859e6,67547.79589345498,282228.40157456073,0.0,72238.46679557119,190181.03689667198,93111.2718439515,0.0,764014.447894173,-459681.2926331536,-8705.681869381613,-2176.4204673454033,-6529.261402036204,-134004.19319097127,101407.75531714465,25351.938829286162,203530.74827679349
2024-08-01,91.73243004223868,0.0055357990708234835,0.6741990408379087,0.0,0.0,0.0,0.0,0.0,382.2184585093281,1107.1598141646946,0.0,-1.3898263986261636e6,-8586.217799084123,-6766.910740035279,329.92878637482846,82.48219659370712,247.4465897811214,265216.9305131654,-2880.1855241281,1290.9568200579076,322.7392050144769,4095.8497289526563,1.9423542984599387e6,67982.40044609786,284044.26760818966,0.0,72315.70116212752,190289.55306311944,93710.35257057616,0.0,777485.7529167606,-455913.6161577502,-9091.840908888802,-2272.9602272222005,-6818.880681666606,-132036.22627410226,100755.48313081989,25188.870782704973,200783.95794055064
2024-09-01,91.05269520233009,0.005496319623504068,0.6690362019628525,0.0,0.0,0.0,0.0,0.0,379.38623000970864,1099.263924700813,0.0,-1.3984126164252448e6,-8617.065472297236,-6808.69080332192,329.72451426478585,82.43112856619646,247.29338569859033,262336.74498903716,-2930.720104711486,1276.9373713816435,319.2343428454109,4135.716518946309,1.9548514645005236e6,68419.80125751851,285871.81697855436,0.0,72396.30489725074,190406.7219629816,94313.2878006342,0.0,791074.3374602096,-452080.06735163316,-9480.266873426766,-2370.0667183566916,-7110.200155070093,-130005.56580543325,100112.79012297359,25028.197530743397,197979.9582425928
2024-10-01,90.37816268074353,0.005457131180926869,0.6639140854561539,0.0,0.0,0.0,0.0,0.0,376.5756778364323,1091.4262361853723,0.0,-1.4070296818975413e6,-8648.15661156963,-6850.621124728379,329.5335728194401,82.38339320486003,247.15017961458008,259406.02488432528,-2981.7623847972754,1262.6719430790934,315.66798576977334,4175.9165217211785,1.9674290376837084e6,68860.0163189297,287711.12485659635,0.0,72480.27769037573,190532.54062053835,94920.10233411708,0.0,804781.1990389754,-448180.07331378583,-9870.98771020606,-2467.746927551515,-7403.240782654542,-127911.30542558168,99479.98145763941,24869.995364409853,195118.05073615685
2024-11-01,89.70879146410665,0.005418231527022914,0.6588323618064437,0.0,0.0,0.0,0.0,0.0,373.78663110044386,1083.646305404584,0.0,-1.4156778385091142e6,-8679.491756576317,-6892.702888506198,329.3559315651006,82.33898289127515,247.0169486738249,256424.26249952844,-3033.3171160056363,1248.1580638972532,312.0395159743133,4216.452612602408,1.980087535351457e6,69303.06373730117,289562.2668969064,0.0,72567.61940233054,190667.00648764079,95530.82113057944,0.0,818607.3421171275,-444213.0562754609,-10264.03151516843,-2566.0078787921075,-7698.023636376324,-125752.52823130267,98857.36671060145,24714.34167765036,192197.52962787694
2024-12-01,89.04454087077295,0.005379618463116086,0.653790704225134,0.0,86237.95538260894,3018.3284383913137,43118.97769130447,0.0,2095.7780279470658,1075.923692623219,0.0,-1.4243573302656882e6,29689.439786180643,-6748.140695768405,491.36705039381064,122.84176259845266,368.52528779535834,253390.94538352254,-3166.7959070468974,1233.3932394543745,308.3483098635936,4460.36612443304,1.9928274781743472e6,69748.96173610225,291425.3192408418,0.0,72658.33006503679,190810.11744296158,96145.46931016684,0.0,832553.7781611552,-440178.43356628774,-10659.426534552158,-2664.8566336380395,-7994.569900914121,-123528.3066683462,98245.2599207159,24561.314980178973,189217.68170796888
2025-01-01,88.38537054808496,0.005874278202772189,0.5682744414373834,0.0,91290.70592482915,3195.1747073690226,18258.14118496583,0.0,2194.0864957802696,1174.8556405544389,0.0,-1.3946678904795088e6,59597.15252523162,-6459.359278397536,411.9360925305157,102.98402313262892,308.95206939788625,250224.149476476,-2879.045311283244,1217.9787002467037,304.49467506167593,4101.4814058661605,1.918856577188801e6,67159.98020160806,249903.95202757133,0.0,71016.55362153504,190961.8717912599,96764.07215464902,0.0,808221.0144518602,-436262.4141658591,-11219.376656224642,-2804.8441640561605,-8414.532492168482,-121156.29560584115,97643.97964175654,24410.994910439134,185974.7478449901
2025-02-01,87.81122182844456,0.005839714699097012,0.5641443138823395,0.0,0.0,0.0,0.0,0.0,365.88009095185305,1167.9429398194022,0.0,-1.3350707379542766e6,-8261.693796278723,-6500.305265145868,227.56550036160377,56.89137509040094,170.67412527120266,247345.10416519313,-2687.768927125208,1203.9648016141193,300.99120040352983,3761.4166536069947,1.8393244851076982e6,64376.35697876947,233136.22696442335,0.0,69265.27295148661,191015.6705836727,97386.65510845839,0.0,753823.9802691502,-432609.9803960672,-11703.498555976785,-2925.874638994196,-8777.623916982582,-119056.77354850248,97054.24524658549,24263.561311646372,183069.8335664589
2025-03-01,87.24123779986331,0.005805380750624207,0.5600467259568723,0.0,0.0,0.0,0.0,0.0,363.5051574994304,1161.0761501248398,0.0,-1.3433324317505574e6,-8291.764120242897,-6540.507917345954,226.67489527266082,56.668723818165205,170.00617145449584,244657.33523806738,-2734.3138611127324,1190.8819504533797,297.7204876133449,3797.48149540726,1.8511587542269495e6,64790.55639794335,234636.23246844512,0.0,69342.69362876055,191076.7282198712,98013.24377973871,0.0,766935.800252123,-428893.10077067825,-12006.364718439912,-3001.591179609978,-9004.773538829959,-117135.01948718788,96474.73038119146,24118.682595297865,180486.29373425164
2025-04-01,86.67538569315569,0.005771274662626206,0.555981408027559,0.0,0.0,0.0,0.0,0.0,361.14744038814877,1154.254932525243,0.0,-1.3516241958708016e6,-8322.053509887064,-6580.857022169879,225.79411480378724,56.44852870094681,169.34558610284026,241923.02137695486,-2781.328629067221,1177.5725394728943,294.39313486822357,3833.8536197747317,1.8630691653900424e6,65207.4207886515,236145.88905304452,0.0,69423.0026468486,191145.04549243426,98643.86394139662,0.0,780162.0524036286,-425112.1039776631,-12310.288925822715,-3077.572231455679,-9232.71669436703,-115154.35586839162,95904.56975086509,23976.142437716273,177850.0664871735
2025-05-01,86.11363301046562,0.005737394753866167,0.5519480927596109,0.0,0.0,0.0,0.0,0.0,358.8068042102728,1147.4789507732314,0.0,-1.3599462493806852e6,-8352.562533320497,-6621.3536452718,224.92313306519094,56.230783266297735,168.692349798893,239141.69274788757,-2828.817618859648,1164.0342817320743,291.0085704330186,3870.535679957591,1.875056208497181e6,65626.9672974013,237665.25881356542,0.0,69506.20126231159,191220.62353798535,99278.54153216266,0.0,793503.6920493627,-421266.4310326128,-12615.287810238078,-3153.8219525595196,-9461.465857678559,-113113.93383227981,95344.05010085616,23836.01252521404,175160.50555024348
2025-06-01,85.555947522952,0.005976522518545895,0.4370316149211998,0.0,81789.18804118878,2862.621581441611,16357.837608237782,0.0,1992.2668755027473,1195.3045037091783,0.0,-1.3682988119140072e6,53237.751331098814,-6365.404663752452,-221.99852255367307,-55.49963063841827,-166.49889191525457,236312.87512902782,-1917.0294440530483,1150.2648689321406,287.56621723303516,2613.2292038369,1.8871203766005978e6,66049.21318102098,239194.40424487402,0.0,69592.29087607308,191303.46383670886,99917.30265765794,0.0,806961.6812297272,-417355.51828893856,-12921.378084920705,-3230.3445212301763,-9691.03356369053,-111012.89466955786,94793.4623082828,23698.3655770707,172416.95783707933
