date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,sum_assured_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,25,3,37,1.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,2000.0,100000.0,400.0,70.0,200000.0,0.0,0.0,53.0,-12711.506602149728,0.0,1.0,5.866892753503272e-5,0.002964354625913331,0.0,2000.0,70.0,400.0,0.0,53.0,11.733785507006544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32793.70126005635,1147.779544101973,400.0,0.0,1743.3256104394748,11290.228961695575,2490.621619886156,-15721.745523933168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,26,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11352.34306856171,0.0,0.9969769764465516,5.849156998523876e-5,0.002955393312058421,0.0,0.0,0.0,0.0,0.0,4.984884882232758,11.698313997047752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30869.646834651372,1080.437639212799,0.0,0.0,1694.4944093978525,11306.339926599185,2496.7641647015275,-14291.610694740008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,27,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11480.432604546028,0.0,0.9939630915645079,5.831474859149521e-5,0.0029464590884663647,0.0,0.0,0.0,0.0,0.0,4.9698154578225395,11.662949718299041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30945.77971152136,1083.1022899032487,0.0,0.0,1693.6763107859517,11322.5260969985,2502.921858689502,-14343.55315514416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,28,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11609.78758969191,0.0,0.99095831772745,5.81384617329897e-5,0.002937551873242659,0.0,0.0,0.0,0.0,0.0,4.95479158863725,11.62769234659794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31022.100352604255,1085.7735123411499,0.0,0.0,1692.8713011118498,11338.787551139349,2509.094739212026,-14395.57324879988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,29,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11740.420525891635,0.0,0.9879626273924744,5.796270779380962e-5,0.00292867158474037,0.0,0.0,0.0,0.0,0.0,4.939813136962372,11.592541558761923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31098.609220977254,1088.4513227342047,0.0,0.0,1692.079366988822,11355.1243677847,2515.282843723191,-14447.671319746336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,30,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11872.344038548807,0.0,0.9849759930999402,5.778748516292728e-5,0.0029198181415593847,0.0,0.0,0.0,0.0,0.0,4.924879965499701,11.557497032585456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31175.306780859635,1091.135737330088,0.0,0.0,1691.3004951351822,11371.536626214953,2521.4862097694595,-14499.847712409952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,31,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12005.570877798582,0.0,0.9819983874732179,5.7612792234185206e-5,0.002910991462545665,0.0,0.0,0.0,0.0,0.0,4.909991937366089,11.52255844683704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31252.193497615564,1093.8267724165455,0.0,0.0,1690.5346723741256,11388.024406228245,2527.7048749898945,-14552.102771606755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,32,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12140.113919739943,0.0,0.979029783218438,5.7438627406281335e-5,0.0029021914667905022,0.0,0.0,0.0,0.0,0.0,4.89514891609219,11.487725481256266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31329.269837756918,1096.5244443214929,0.0,0.0,1689.7818856335698,11404.587788140745,2533.9388771163867,-14604.436842544725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,33,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12275.986167680141,0.0,0.9760701531242413,5.7264989082754405e-5,0.0028934180736297777,0.0,0.0,0.0,0.0,0.0,4.880350765621206,11.452997816550882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31406.53626894612,1099.228769413115,0.0,0.0,1689.0421219459993,11421.226852786964,2540.188253973884,-14656.850270826159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,34,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12413.200753391457,0.0,0.9731194700615288,5.7091875671969275e-5,0.0028846712026432218,0.0,0.0,0.0,0.0,0.0,4.8655973503076435,11.418375134393855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31483.993259998984,1101.9397640999653,0.0,0.0,1688.3153684483098,11437.941681520066,2546.4530434806206,-14709.343402450024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,35,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12551.770938380323,0.0,0.9701777069832136,5.691928558710237e-5,0.002875950773653677,0.0,0.0,0.0,0.0,0.0,4.850888534916068,11.383857117420474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31561.641280887532,1104.6574448310644,0.0,0.0,1687.6016123816528,11454.732356212178,2552.7332836483474,-14761.91658381429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,36,3,37,0.0,0.0007038,5.866892753503272e-5,0.035,0.0029645285516241016,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-12691.710115169064,0.0,0.9672448369239728,5.6747217246127104e-5,0.002867256706726364,0.0,0.0,0.0,0.0,0.0,4.836224184619864,11.34944344922542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31639.480802742877,1107.3818280960015,0.0,0.0,1686.900841091282,11471.598959254714,2559.0290125825627,-14814.570161718315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,37,4,38,1.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,2000.0,100000.0,0.0,70.0,200000.0,0.0,0.0,53.0,-12833.031808590225,0.0,0.9643208330000003,6.0126732651463166e-5,0.0020322693382778703,0.0,1928.6416660000004,67.50245831000002,0.0,0.0,51.109004149000015,12.025346530292634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31717.512297858066,1110.112930425033,0.0,0.0,1686.2130420264007,11488.541573558688,2565.3402684827433,-14867.304483365198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,38,4,38,0.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11048.028353490648,0.0,0.962228436929071,5.9996268873379744e-5,0.002027859693444984,0.0,0.0,0.0,0.0,0.0,4.811142184645355,11.99925377467595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29862.338023048484,1045.1818308066975,0.0,0.0,1639.1366455405894,11504.850069839118,2571.667089642576,-13101.502387219505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,39,4,38,0.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11149.803452361153,0.0,0.9601405809667526,5.986608817732391e-5,0.0020234596167176566,0.0,0.0,0.0,0.0,0.0,4.800702904833763,11.973217635464781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29935.986604645044,1047.759531162577,0.0,0.0,1638.3561909429757,11521.224880026572,2578.0095144501893,-13150.63648806273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,40,4,38,0.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11252.363106855408,0.0,0.9580572552618576,5.9736189949060555e-5,0.0020190690873348864,0.0,0.0,0.0,0.0,0.0,4.790286276309288,11.94723798981211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30009.81682351217,1050.3435888229264,0.0,0.0,1637.5842765596713,11537.66611105263,2584.367581388389,-13199.855265688555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,41,4,38,0.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11355.713364892144,0.0,0.9559784499845737,5.960657357568734e-5,0.0020146880845807185,0.0,0.0,0.0,0.0,0.0,4.779892249922868,11.921314715137468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30083.82912761637,1052.9340194665733,0.0,0.0,1636.820900745997,11554.173870235438,2590.741329034889,-13249.159008133473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,42,4,38,0.0,0.0007479600000000001,6.235137787535816e-5,0.025,0.002107593231860272,0.0,0.0,5.0,0.024,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,5.0,-11459.8603210118,0.0,0.9539041553264173,5.947723844563179e-5,0.002010316587784149,0.0,0.0,0.0,0.0,0.0,4.769520776632087,11.895447689126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30158.02396602896,1055.5308388110138,0.0,0.0,1636.0660619024882,11570.748265280405,2597.130796062546,-13298.548003972508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
