date,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,200.0,0.007853473297737446,1.4005490396838112,0.0,183500.0,6422.499999999998,20000.0,0.0,4503.333333333334,2193.54244782338,842.35486238331,-3.675658083677631e6,135384.25019280583,-14353.479978083375,-199.46081442942977,-49.865203607357444,-149.59561082207358,537322.7837330839,-6928.55488222745,2189.1195327030996,547.2798831757749,8420.798920932697,4.337926777101862e6,151827.4371985651,78300.66423257624,4542.365508208827,153900.862160635,261570.18769811158,307122.12113869836,0.0,2.631020038382356e6,-736719.6631253918,-9281.243735350594,-2320.3109338376485,-6960.932801512978,-356559.5590856195,130249.87903311904,32562.46975827976,447286.0355589455
2024-02-01,198.5915974870186,0.0078075304080798,1.38781943094466,0.0,18420.436911868615,644.7152919154008,0.0,0.0,1195.8737277666173,2181.6801240167188,838.7165511270775,-3.540273833484826e6,-271.74321444920497,-14355.965473001634,-524.7710415096334,-131.19276037740835,-393.5782811322231,530394.2288508565,-6559.335862361009,2160.891742471105,540.2229356177762,7786.426388082104,4.1779165101009216e6,146227.07785353225,58630.30466432947,4568.0487031949715,150242.24417581034,260855.60112054434,308016.2794009213,0.0,2.510511958003737e6,-726531.7032323796,-9134.260422376767,-2283.5651055941917,-6850.695316782608,-351647.04378973134,128797.2112531611,32199.302813290276,441394.2569128196
2024-03-01,197.19597052566596,0.007761914992790376,1.3752308914650815,0.0,18341.216001304387,641.9425600456537,0.0,0.0,1188.4741972163604,2169.894772744072,835.0939545181143,-3.540545576699273e6,-332.81346220249907,-14357.353901234279,-518.7299222515976,-129.6824805628994,-389.0474416886983,523834.8929884953,-6619.856316869465,2134.168196229321,533.5420490573302,7831.4350223527545,4.1830144687252077e6,146405.50640538227,58961.80893100946,4593.877114699582,149889.1002960219,260148.83649038235,308919.13167521456,0.0,2.5249785008255616e6,-716283.6536380121,-8661.13581730169,-2165.2839543254227,-6495.851862976286,-347075.9714380092,127364.55766860768,31841.13941715192,436103.5378264886
2024-04-01,195.8129777192076,0.007902115401772963,1.3627808849971368,0.0,82423.74978723182,2884.831242553117,0.0,0.0,2464.3624029080042,2176.8929008983105,936.7350424672076,-3.540878390161475e6,60165.24956131217,-14111.965582072033,-316.28694497898175,-79.07173624474544,-237.21520873423572,517215.03667162615,-6787.19565046097,2107.1980821644247,526.7995205411062,8130.379003350054,4.188220920785838e6,146587.73222750446,59295.187571009934,4619.851563797967,149541.40105796646,259449.8610615193,309830.7114041393,0.0,2.5395879098315043e6,-705976.2716530696,-8191.377216181178,-2047.8443040452944,-6143.532912135912,-342418.53312412475,125950.5271986392,31487.6317996598,430737.89561096835
2024-05-01,194.44229471880885,0.007856334243102971,1.350468487179207,0.0,18183.794832784024,636.4328191474403,0.0,0.0,1173.8521246507187,2165.177707951751,932.6855701908572,-3.4807131406001626e6,-399.3631547661462,-14114.148484115954,-439.13871850657085,-109.78467962664271,-329.35403887992754,510427.8410211653,-6681.824756624461,2079.5462069406067,519.8865517351517,7912.130372949991,4.1290119451346337e6,144515.41807971214,59630.45118230984,4645.972876207911,147908.63361476324,258739.93539580458,310645.80424943456,0.0,2.4937818595364774e6,-695855.9985509833,-7921.405508905572,-1980.351377226393,-5941.054131679209,-337567.4216432898,124555.47170887614,31138.867927219035,425042.9712932678
2024-06-01,193.0839698973865,0.00785760652705285,1.1182169343687824,0.0,64828.010473735594,2268.9803665807444,23361.20941157969,4672.241882315938,2101.0767507138216,2162.8841817194448,928.6536036407699,-3.4811125037549334e6,15852.380629972366,-14050.381810077668,-569.7981628648263,-142.44954071620657,-427.34862214862034,503746.0162645411,-6332.814425643044,2052.323625781475,513.0809064453688,7444.708522830531,4.134071370326291e6,144692.49796142016,59967.61042281114,4672.241882315938,147564.4412780467,258037.71090010903,311469.5552204575,0.0,2.5082814278895347e6,-685676.3210513722,-7527.055568818937,-1881.7638922047342,-5645.291676614232,-332794.25216668786,123180.18024777455,30795.045061943638,419534.0956759049
2024-07-01,191.95789535649078,0.007965175776173667,1.1110614346631045,0.0,81360.6575304487,2847.623013565704,0.0,0.0,2427.0377145943535,2256.600944313576,924.6390671403055,-3.46526012312496e6,60046.928553448815,-13807.914914976798,-950.0866775907693,-237.52166939769234,-712.5650081930778,497413.20183889713,-5707.443168092901,2026.52295591253,506.6307389781325,6514.770376834228,4.092251453425898e6,143228.8008699063,36813.37892465867,0.0,146285.83553891128,257333.80945125181,312301.99576578324,0.0,2.5066112351253787e6,-675502.8528492196,-6999.8164724792805,-1749.9541181198201,-5249.862354359508,-328343.10482688795,121824.33526996078,30456.083817490195,414461.493924999
2024-08-01,190.83886874605162,0.007922855754615182,1.1039558434798127,0.0,17950.13775506741,628.25482142736,0.0,0.0,1154.1647082098962,2245.286464280761,920.641885339962,-3.4052131945715104e6,269.94576983610386,-13807.390779047422,-1075.5466730740823,-268.88666826852057,-806.6600048055627,491705.75867080525,-5578.128200538915,2003.270125957582,500.8175314893955,6273.920790201549,4.0335689555884507e6,141174.91344559565,37021.52712130033,0.0,144672.19638247305,256532.21127867035,313143.1575874797,0.0,2.460737050925033e6,-665514.32927386,-6089.3077749090735,-1522.3269437272684,-4566.980831181838,-324492.1613104383,120486.62481738845,30121.656204347113,410290.14909229777
2024-09-01,189.72699004681695,0.007880776348816065,1.0968997871501367,0.0,17872.884628944306,625.5509620130509,0.0,0.0,1147.9868177739577,2234.0323520252136,916.661983215977,-3.404943248801677e6,215.92094833137162,-13806.569540016431,-1073.8379744316874,-268.45949360792184,-805.378480823766,486127.63047026575,-5613.8465054539465,1980.5441411875286,495.13603529688214,6293.876130520821,4.03832371044981e6,141341.3298657433,37230.85221810796,0.0,144329.50349106366,255737.3952335118,313993.07264221023,0.0,2.474380470201299e6,-655469.8532699285,-5048.190933302978,-1262.0477333257445,-3786.143199977274,-320748.75896702183,119164.60358538626,29791.150896346564,406336.0684560847
2024-10-01,188.6222094833181,0.007838936083170345,1.0898928949532938,0.0,80311.11318517895,2810.8889614812597,0.0,0.0,2392.148136550736,2222.8382598278413,912.6992860689066,-3.4047273278533416e6,59311.553529407145,-13565.28098411407,-904.2959722708932,-226.0739930677233,-678.2219792031696,480513.7839648117,-5709.869512224106,1957.6726356219078,489.41815890547696,6499.902009737371,4.043183039312973e6,141511.40637595407,37441.36086944612,0.0,143991.08578535,254949.33929513354,314851.7731423519,0.0,2.4881550561752445e6,-645369.4055773607,-4002.896164351579,-1000.7240410878948,-3002.172123263719,-316948.47257759736,117857.83343790301,29464.458359475753,402339.6755327609
