date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,sum_assured_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,25,3,37,1.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,2000.0,100000.0,400.0,70.0,200000.0,0.0,0.0,48.58333333333334,0.0,0.0,1.0,5.6117317103532294e-5,0.004790644006286609,0.0,2000.0,70.0,400.0,0.0,48.58333333333334,11.223463420706459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27022.806831334463,945.7982390967062,400.0,0.0,1312.1903763907492,6868.011776824247,2794.3372788491056,-14702.469160173656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,26,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9951532386766099,5.5845329861422477e-5,0.004767424898202808,0.0,0.0,0.0,0.0,0.0,4.5611190106011295,11.169065972284494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25084.519823440776,877.9581938204273,0.0,0.0,1266.7234389117784,6873.726683244548,2801.2288684135524,-13264.882639050471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,27,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9903299684485456,5.557466087655816e-5,0.004744318327594032,0.0,0.0,0.0,0.0,0.0,4.5390123553891675,11.114932175311633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25146.38501643408,880.123475575193,0.0,0.0,1265.2751526784903,6879.510081614228,2808.1374544970254,-13313.338852069142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,28,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.985530075460075,5.5305303759661135e-5,0.004721323749017998,0.0,0.0,0.0,0.0,0.0,4.517012845858678,11.061060751932226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25208.40278568282,882.294097498899,0.0,0.0,1263.845455756831,6885.36187720146,2815.063079017525,-13361.838276208106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,29,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9807534464072973,5.5037252152420466e-5,0.004698440619676054,0.0,0.0,0.0,0.0,0.0,4.495119962700113,11.007450430484093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25270.573507481207,884.4700727618425,0.0,0.0,1262.4342865831259,6891.281976318642,2822.0057839964343,-13410.381387821164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,30,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9759999685354689,5.4770499727342446e-5,0.0046756683994003635,0.0,0.0,0.0,0.0,0.0,4.4733331891209,10.954099945468489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25332.897559051486,886.6514145668023,0.0,0.0,1261.0415839624586,6897.270286318773,2828.965611558771,-13458.96866264468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,31,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9712695296363412,5.450504018760121e-5,0.004653006550641152,0.0,0.0,0.0,0.0,0.0,4.451652010833231,10.901008037520242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25395.37531854624,888.8381361491187,0.0,0.0,1259.6672870670566,6903.326715591861,2835.942603933445,-13507.60057580476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,32,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9665620180455124,5.424086726689013e-5,0.0046304545384540235,0.0,0.0,0.0,0.0,0.0,4.4300759160419325,10.848173453378026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25458.00716505068,891.030250776774,0.0,0.0,1258.3113354346856,6909.451173561341,2842.936803453514,-13556.277601824364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,33,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9618773226397915,5.3977974729273825e-5,0.004608011830487329,0.0,0.0,0.0,0.0,0.0,4.408604395432379,10.795594945854765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25520.793478584936,893.2277717504729,0.0,0.0,1256.9736689670526,6915.643570680526,2849.9482525564413,-13605.000214630443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,34,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.05600000000000001,0.004790912859462759,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.0,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9572153328345749,5.3716356369041046e-5,0.004585677896969598,0.0,0.0,0.0,0.0,0.0,4.387236942158469,10.74327127380821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25583.734640106373,895.4307124037233,0.0,0.0,1255.6542279282169,6921.903818429067,2856.9769937843507,-13653.768887561015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
